sentence_id,word_id,word,original_word,position,sentence,length,frequency,log_frequency,difficulty,predictability,logit_predictability,belief_in_next_word_predictability,skip_probability,regression_probability,total_occurrences
187,6,relieved,relieved,6,Geiger led the Tenth Army until relieved by General Joseph Stilwell.,8,10.27,1.011570443597278,0.9080390505820656,0.0005,-4.605120183487925,0.33883102202008947,1.0,1.0,5
187,7,by,by,7,Geiger led the Tenth Army until relieved by General Joseph Stilwell.,2,1340.47,3.1272570988259853,0.7157039001067287,0.20642987534313972,-1.5725349867556933,1.0,0.0,0.0,5
187,8,general,General,8,Geiger led the Tenth Army until relieved by General Joseph Stilwell.,7,115.39000000000001,2.062168173351783,0.8125301660589288,0.0005,-4.605120183487925,0.8235027449153984,1.0,0.0,5
187,9,joseph,Joseph,9,Geiger led the Tenth Army until relieved by General Joseph Stilwell.,6,19.98,1.3005954838899636,0.8817640469190942,0.0005,-4.605120183487925,0.7451854882359195,0.0,1.0,5
187,10,stilwell,Stilwell.,10,Geiger led the Tenth Army until relieved by General Joseph Stilwell.,8,1.0,0.0,1.0,0.0005,-4.605120183487925,0.0,0.0,0.0,5
203,0,he,He,0,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",2,7637.2,3.882934163885178,0.6470059851013474,0.007927275068168128,-3.1108782507603756,0.5115119557045094,1.0,0.0,4
203,1,maintained,maintained,1,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",10,2.24,0.35024801833416286,0.9681592710605307,0.0008636469748571605,-4.22021244631833,0.0,0.0,0.0,4
203,2,homes,homes,2,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",5,14.16,1.1510632533537501,0.89535788605875,0.0004,-4.605120183487925,0.38668298712391036,0.5,0.0,4
203,3,in,in,3,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",2,9773.41,3.9900461180481677,0.6372685347228939,0.27601021572033146,-1.3010565083349377,0.8696643934292023,0.5,0.0,4
203,4,long,Long,4,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",4,675.16,2.8294067045093887,0.7427812086809646,0.0004,-4.605120183487925,0.7594130461803499,0.5,0.5,4
203,5,island,"Island,",5,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",6,39.57,1.5973660502660278,0.8547849045212702,0.0004,-4.605120183487925,0.9887262145235505,0.5,0.0,4
203,6,new,New,6,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",3,723.78,2.859606578206217,0.7400357656176166,0.002409450194733236,-3.707024254774888,0.8755219020336356,0.5,0.0,4
203,7,york,York,7,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",4,138.61,2.141794563523657,0.8052914033160312,0.17621974563572987,-1.5386315183334538,0.999976011012461,0.5,0.0,4
203,8,and,and,8,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",3,13387.84,4.126710513400982,0.6248444987817289,0.06765385913347008,-2.031293555289736,0.9959992980422415,0.5,0.0,4
203,9,greenwich,"Greenwich,",9,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",9,1.65,0.21748394421390624,0.9802287323441904,0.0004,-4.605120183487925,0.783433682652429,0.5,0.5,4
203,10,connecticut,Connecticut;,10,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",11,6.33,0.8014037100173551,0.9271451172711496,0.0004,-4.605120183487925,0.9999739514117091,0.5,0.5,4
203,11,the,the,11,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",3,29449.18,4.469073206544746,0.5937206175868412,0.03881789798461446,-2.3127081708906405,0.547680927368457,0.5,0.5,4
203,12,family,family,12,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",6,354.25,2.549309858919498,0.7682445582800457,0.0032773753215423252,-3.5530935326066126,0.360453554600303,0.5,0.0,4
203,13,compound,compound,13,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",8,7.08,0.850033257689769,0.9227242493009301,0.0004,-4.605120183487925,0.2759984176760684,0.5,0.0,4
203,14,at,at,14,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",2,3217.1,3.5074645606760466,0.6811395853930866,0.0016756630899735687,-3.8887108375046866,1.0,0.5,1.0,4
203,15,kennebunkport,"Kennebunkport,",15,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",13,1.0,0.0,1.0,0.0004,-4.605120183487925,0.0,0.0,0.0,4
203,16,maine,Maine;,16,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",5,5.53,0.7427251313046983,0.9324795335177547,0.0004,-4.605120183487925,0.9162724810908405,1.0,0.0,4
203,17,a,a,17,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",1,20415.27,4.309955128012859,0.6081858974533765,0.021170054764411868,-2.618077699708295,0.8846316450855409,0.0,0.0,4
203,18,10000,"10,000",18,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",5,1.0,0.0,1.0,0.0004,-4.605120183487925,0.0,0.0,0.0,4
203,19,acre,acre,19,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",4,1.82,0.2600713879850748,0.9763571465468114,0.0004,-4.605120183487925,0.5391336204104433,1.0,0.0,4
203,20,40,(40,20,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",2,1.0,0.0,1.0,0.0004,-4.605120183487925,0.0,0.0,0.0,4
203,21,km²,km²),21,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",3,1.0,0.0,1.0,0.0004,-4.605120183487925,0.8903553063457714,1.0,0.0,4
203,22,plantation,plantation,22,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",10,3.33,0.5224442335063199,0.9525050696812436,0.0004,-4.605120183487925,0.0,0.0,0.0,4
203,23,in,in,23,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",2,9773.41,3.9900461180481677,0.6372685347228939,0.2166390550021652,-1.430067702401531,0.9735134054361184,1.0,0.0,4
203,24,south,South,24,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",5,64.47,1.8093576702111058,0.8355129390717176,0.0004,-4.605120183487925,1.0,0.0,0.0,4
203,25,carolina,Carolina;,25,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",8,6.2,0.7923916894982539,0.9279643918637951,0.0004,-4.605120183487925,0.963637672547486,1.0,0.0,4
203,26,and,and,26,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",3,13387.84,4.126710513400982,0.6248444987817289,0.08202246674360966,-1.933168834917398,0.9891079971640029,0.0,0.0,4
203,27,an,an,27,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",2,1864.14,3.2704785254773365,0.7026837704111513,0.010519985877508005,-2.9690696571248507,0.48005786317857496,1.0,0.0,4
203,28,island,island,28,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",6,39.57,1.5973660502660278,0.8547849045212702,0.0006609395382376338,-4.353988652509258,1.0,0.0,0.0,4
203,29,retreat,retreat,29,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",7,9.49,0.9772662124272926,0.9111576170520643,0.0004,-4.605120183487925,0.0,0.0,0.0,4
203,30,in,in,30,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",2,9773.41,3.9900461180481677,0.6372685347228939,0.003551311501577507,-3.5129222227738475,0.962176071779181,0.0,0.75,4
203,31,florida,Florida.,31,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km²) plantation in South Carolina; and an island retreat in Florida.",7,18.39,1.2645817292380774,0.8850380246147203,0.0004,-4.605120183487925,0.9103332587300832,0.0,0.0,4
142,0,among,Among,0,"Among fans, Blue Hawaii (1961) and Viva Las Vegas (1964) are also highly praised.",5,33.9,1.530199698203082,0.8608909365269926,0.0019496314552803285,-3.812960877997553,1.0,1.0,1.0,4
142,1,fans,"fans,",1,"Among fans, Blue Hawaii (1961) and Viva Las Vegas (1964) are also highly praised.",4,13.94,1.1442627737619906,0.8959761114761826,0.0004,-4.605120183487925,0.3052394629950531,0.0,0.0,4
142,2,blue,Blue,2,"Among fans, Blue Hawaii (1961) and Viva Las Vegas (1964) are also highly praised.",4,102.39,2.010257542998301,0.8172493142728817,0.0006253534856559544,-4.381665750791563,0.5433176223811449,1.0,1.0,4
142,3,hawaii,Hawaii,3,"Among fans, Blue Hawaii (1961) and Viva Las Vegas (1964) are also highly praised.",6,11.96,1.077731179652392,0.9020244382134189,0.0004,-4.605120183487925,0.6998232794776481,0.0,1.0,4
142,4,1961,(1961),4,"Among fans, Blue Hawaii (1961) and Viva Las Vegas (1964) are also highly praised.",4,1.0,0.0,1.0,0.0004,-4.605120183487925,0.0,0.0,0.0,4
142,5,and,and,5,"Among fans, Blue Hawaii (1961) and Viva Las Vegas (1964) are also highly praised.",3,13387.84,4.126710513400982,0.6248444987817289,0.08202246674360966,-1.933168834917398,0.9425224338606094,1.0,0.0,4
142,6,viva,Viva,6,"Among fans, Blue Hawaii (1961) and Viva Las Vegas (1964) are also highly praised.",4,3.12,0.4941545940184428,0.9550768550892325,0.0004,-4.605120183487925,0.5052431196823236,0.0,0.0,4
142,7,las,Las,7,"Among fans, Blue Hawaii (1961) and Viva Las Vegas (1964) are also highly praised.",3,18.29,1.2622137054764169,0.8852532995021439,0.0004,-4.605120183487925,0.6172815973148662,1.0,0.0,4
142,8,vegas,Vegas,8,"Among fans, Blue Hawaii (1961) and Viva Las Vegas (1964) are also highly praised.",5,40.27,1.6049816296074315,0.8540925791265972,2.900000919637479,0.48470085516942324,0.9909998168926052,0.0,1.0,4
142,9,1964,(1964),9,"Among fans, Blue Hawaii (1961) and Viva Las Vegas (1964) are also highly praised.",4,1.0,0.0,1.0,0.0004,-4.605120183487925,0.0,0.0,0.0,4
142,10,are,are,10,"Among fans, Blue Hawaii (1961) and Viva Las Vegas (1964) are also highly praised.",3,5209.25,3.7167752003997014,0.662111345418209,0.013960096929790276,-2.8271752354115818,1.0,1.0,0.0,4
142,11,also,also,11,"Among fans, Blue Hawaii (1961) and Viva Las Vegas (1964) are also highly praised.",4,206.43,2.314772812566055,0.7895661079485404,0.03716044817100312,-2.334735565689338,1.0,0.0,0.0,4
142,12,highly,highly,12,"Among fans, Blue Hawaii (1961) and Viva Las Vegas (1964) are also highly praised.",6,21.2,1.3263358609287514,0.8794240126428408,0.0004,-4.605120183487925,0.8849355059694809,1.0,1.0,4
142,13,praised,praised.,13,"Among fans, Blue Hawaii (1961) and Viva Las Vegas (1964) are also highly praised.",7,1.71,0.23299611039215382,0.9788185354188951,0.0004,-4.605120183487925,0.8228378913815829,0.0,0.0,4
37,0,timothy,Timothy,0,"Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",7,3.45,0.5378190950732742,0.9511073549933388,0.0002,-4.605120183487925,1.0,1.0,1.0,2
37,1,bush,"Bush,",1,"Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",4,14.12,1.1498346967157849,0.8954695730258377,0.0002,-4.605120183487925,1.0,0.0,0.0,2
37,2,sr,Sr.,2,"Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",2,4.98,0.6972293427597176,0.9366155142945711,0.0002,-4.605120183487925,1.0,1.0,0.0,2
37,3,c,(c.,3,"Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",1,1.0,0.0,1.0,0.0002,-4.605120183487925,0.0,0.0,0.0,2
37,4,1728,1728,4,"Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",4,1.0,0.0,1.0,0.0002,-4.605120183487925,0.8400248386848543,1.0,1.0,2
37,5,,-,5,"Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",0,1.0,0.0,1.0,0.0002,-4.605120183487925,1.0,0.0,0.0,2
37,6,c,c.,6,"Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",1,1.0,0.0,1.0,0.030023910574451553,-2.0918913004757473,0.0,0.5,0.5,2
37,7,1815,1815),7,"Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",4,1.0,0.0,1.0,0.0002,-4.605120183487925,0.09281400940988548,0.5,0.0,2
37,8,,-,8,"Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",0,1.0,0.0,1.0,0.00022071299493739568,-4.555842091928839,1.0,0.5,1.0,2
37,9,soldier,soldier.,9,"Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",7,38.92,1.5901728315963144,0.8554388334912442,0.0002,-4.605120183487925,0.9185410801245434,0.0,0.0,2
206,0,alternating,Alternating,0,"Alternating between intelligence and artillery, Bush came under fire in the Meuse-Argonne offensive.",11,0.41,-0.38721614328026455,1.0352014675709331,0.0002,-4.605120183487925,0.0,1.0,1.0,2
206,1,between,between,1,"Alternating between intelligence and artillery, Bush came under fire in the Meuse-Argonne offensive.",7,175.14,2.243385345371658,0.7960558776934856,0.0002,-4.605120183487925,0.9389052890497938,0.0,1.0,2
206,2,intelligence,intelligence,2,"Alternating between intelligence and artillery, Bush came under fire in the Meuse-Argonne offensive.",12,19.27,1.284881714655453,0.8831925713949589,0.0002,-4.605120183487925,0.0,0.0,0.0,2
206,3,and,and,3,"Alternating between intelligence and artillery, Bush came under fire in the Meuse-Argonne offensive.",3,13387.84,4.126710513400982,0.6248444987817289,0.17188324362536286,-1.1821130954473342,0.9938664348345911,1.0,0.0,2
206,4,artillery,"artillery,",4,"Alternating between intelligence and artillery, Bush came under fire in the Meuse-Argonne offensive.",9,5.49,0.7395723444500919,0.932766150504537,0.0002,-4.605120183487925,0.0,0.0,1.0,2
206,5,bush,Bush,5,"Alternating between intelligence and artillery, Bush came under fire in the Meuse-Argonne offensive.",4,14.12,1.1498346967157849,0.8954695730258377,0.0002,-4.605120183487925,0.0,0.0,0.0,2
206,6,came,came,6,"Alternating between intelligence and artillery, Bush came under fire in the Meuse-Argonne offensive.",4,463.73,2.666265192538056,0.7576122552238131,0.0002,-4.605120183487925,0.5063858854976229,1.0,1.0,2
206,7,under,under,7,"Alternating between intelligence and artillery, Bush came under fire in the Meuse-Argonne offensive.",5,261.92,2.4181686620678664,0.7801664852665576,0.011377122638255998,-2.5817965518727983,0.7228048102342912,0.0,0.0,2
206,8,fire,fire,8,"Alternating between intelligence and artillery, Bush came under fire in the Meuse-Argonne offensive.",4,215.49,2.3334271211529614,0.7878702617133672,0.6012718495211407,-0.42213573891831707,0.4440245042004724,1.0,0.0,2
206,9,in,in,9,"Alternating between intelligence and artillery, Bush came under fire in the Meuse-Argonne offensive.",2,9773.41,3.9900461180481677,0.6372685347228939,0.30934915508306626,-0.8491991292033904,0.804694747343624,0.0,0.0,2
206,10,the,the,10,"Alternating between intelligence and artillery, Bush came under fire in the Meuse-Argonne offensive.",3,29449.18,4.469073206544746,0.5937206175868412,0.1922015936763196,-1.1206601227731001,0.8185894550786429,1.0,1.0,2
206,11,meuseargonne,Meuse-Argonne,11,"Alternating between intelligence and artillery, Bush came under fire in the Meuse-Argonne offensive.",12,1.0,0.0,1.0,0.0002,-4.605120183487925,0.0,0.0,0.0,2
206,12,offensive,offensive.,12,"Alternating between intelligence and artillery, Bush came under fire in the Meuse-Argonne offensive.",9,6.41,0.8068580295188175,0.9266492700437439,0.0002,-4.605120183487925,1.0,0.0,0.0,2
280,0,eventually,Eventually,0,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",10,24.430000000000003,1.3879234669734366,0.8738251393660512,0.0006000000000000001,-4.605120183487926,0.0,1.0,1.0,6
280,1,obadiah,"Obadiah,",1,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",7,1.0,0.0,1.0,0.0006000000000000001,-4.605120183487926,1.0,0.0,0.0,6
280,2,henry,Henry,2,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",5,76.55,1.8839451950342798,0.8287322549968836,0.0006207552982614254,-4.588114801506896,0.3956750839459806,1.0,0.0,6
280,3,and,and,3,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",3,13387.839999999998,4.126710513400982,0.6248444987817289,0.2189772567557483,-1.6366840086090682,0.9609939801706079,0.0,0.0,6
280,4,possibly,possibly,4,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",8,48.9,1.6893088591236205,0.8464264673523981,0.0006000000000000001,-4.605120183487926,0.0,0.16666666666666666,0.16666666666666666,6
280,5,another,another,5,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",7,509.2200000000001,2.7069054525602962,0.7539176861308822,0.0006000000000000001,-4.605120183487926,0.6523290898385606,0.8333333333333334,0.0,6
280,6,brother,brother,6,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",7,283.94,2.4532265779981905,0.7769794020001645,0.0006000000000000001,-4.605120183487926,0.2697379862118719,0.16666666666666666,0.16666666666666666,6
280,7,or,or,7,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",2,1705.2900000000002,3.2317982453168255,0.7062001595166523,0.0016634402718448391,-4.09517477950389,1.0,0.8333333333333334,0.0,6
280,8,two,two,8,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",3,1066.3500000000001,3.027899773283919,0.7247363842469166,0.04549181877958254,-2.4371856932077347,0.9830469191346297,0.16666666666666666,0.0,6
280,9,went,went,9,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",4,411.51000000000005,2.6143803933564302,0.7623290551494154,0.08745336973733862,-2.1068630927345757,0.9448946005378346,0.8333333333333334,0.0,6
280,10,off,off,10,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",3,1179.51,3.071701627227896,0.7207543975247369,0.012117468521978812,-3.1014225185118707,0.5538804760008675,0.16666666666666666,0.0,6
280,11,to,to,11,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",2,22677.84,4.355601686871926,0.6040362102843703,1.659364706602379,-0.4807929480577032,0.7361458931780286,0.8333333333333334,0.0,6
280,12,find,find,12,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",4,830.96,2.9195801186127714,0.7345836255806572,0.11856950724875458,-1.952027972353447,0.5197562184401284,0.16666666666666666,0.0,6
280,13,their,their,13,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",5,655.16,2.8163473742383633,0.7439684205237852,0.04297492064686495,-2.4658548914561114,0.5617050520717449,0.8333333333333334,0.0,6
280,14,fortunes,fortunes,14,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",8,2.51,0.399673721481038,0.9636660253199058,0.0006000000000000001,-4.605120183487926,0.5458212526126727,0.16666666666666666,0.0,6
280,15,in,in,15,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",2,9773.410000000002,3.9900461180481677,0.637268534722894,5.490828639350368,1.1890249189781485,0.7923887547143593,0.8333333333333334,0.0,6
280,16,the,the,16,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",3,29449.179999999997,4.469073206544746,0.5937206175868414,5.504739176813172,1.2041400646912306,0.42959379560512906,0.16666666666666666,0.0,6
280,17,california,California,17,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",10,38.67000000000001,1.5873741720730654,0.8556932570842669,0.0006000000000000001,-4.605120183487926,0.0,0.0,0.0,6
280,18,gold,Gold,18,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",4,78.94,1.8972971220594965,0.8275184434491366,0.009312570984517904,-3.2332981205617144,0.6893139140843085,0.8333333333333334,0.0,6
280,19,rush,Rush,19,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",4,31.41,1.4970679363985049,0.8639029148728632,0.012273865324107422,-3.0949973886740985,1.0,0.16666666666666666,0.0,6
280,20,of,of,20,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",2,11577.24,4.063605036452092,0.6305813603225371,0.09201942225953477,-2.0810298449551046,0.8275593927477418,0.0,1.0,6
280,21,1849,1849.,21,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.",4,1.0,0.0,1.0,0.0006000000000000001,-4.605120183487926,0.17687098027551748,0.0,0.0,6
19,0,in,In,0,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",2,9773.410000000002,3.9900461180481677,0.637268534722894,0.08286393503680849,-2.134203956152185,0.8780084623736749,1.0,0.0,6
19,1,particular,"particular,",1,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",10,27.900000000000002,1.4456042032735976,0.8685814360660365,0.0006000000000000001,-4.605120183487926,1.0,0.0,1.0,6
19,2,baldwin,Baldwin,2,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",7,1.0,0.0,1.0,0.0006000000000000001,-4.605120183487926,0.0,0.0,0.0,6
19,3,is,is,3,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",2,9013.0,3.954869371066479,0.6404664208121383,0.003805919706451717,-3.6811612774562157,1.0,1.0,0.0,6
19,4,one,one,4,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",3,3072.24,3.487455139290581,0.6829586237008564,0.05187381010041795,-2.3710087412041165,0.9147310215178998,0.0,0.0,6
19,5,of,of,5,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",2,11577.24,4.063605036452092,0.6305813603225371,3.3296947817748666,0.11034393142305086,0.9236334332815782,1.0,0.0,6
19,6,the,the,6,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",3,29449.179999999997,4.469073206544746,0.5937206175868414,3.4532850444207575,0.152260844422091,0.6933301020187336,0.0,0.0,6
19,7,most,most,7,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",4,350.76,2.5450100614050615,0.7686354489631763,0.051186921473316715,-2.377731468299493,0.8586259922207123,1.0,0.0,6
19,8,frequent,frequent,8,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",8,2.75,0.4393326938302627,0.9600606641972488,0.04212552210286733,-2.475907641248487,0.9107045118955127,0.0,0.0,6
19,9,hosts,hosts,9,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",5,1.8799999999999997,0.2741578492636798,0.9750765591578473,0.0006000000000000001,-4.605120183487926,0.7066560793934528,1.0,1.0,6
19,10,of,of,10,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",2,11577.24,4.063605036452092,0.6305813603225371,1.0892989143679561,-0.752941213719018,0.9052387302778273,0.0,0.0,6
19,11,saturday,Saturday,11,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",8,47.51,1.6767850304192053,0.8475649972346178,0.0006000000000000001,-4.605120183487926,1.0,1.0,0.0,6
19,12,night,Night,12,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",5,866.04,2.9375379513453983,0.7329510953322363,1.2111469769727885,-0.6873615524398732,0.556002013963402,0.0,0.0,6
19,13,live,"Live,",13,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",4,344.59,2.5373026700712824,0.7693361209026107,0.0006000000000000001,-4.605120183487926,0.9934745449594784,1.0,0.16666666666666666,6
19,14,leading,leading,14,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",7,20.86,1.319314304090512,0.8800623359917717,0.0006000000000000001,-4.605120183487926,1.0,0.0,0.8333333333333334,6
19,15,the,the,15,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",3,29449.179999999997,4.469073206544746,0.5937206175868414,0.17950528455528986,-1.7394679459261388,0.4023952346310607,0.16666666666666666,0.16666666666666666,6
