sentence_id,word_id,word,original_word,position,sentence,length,frequency,log_frequency,difficulty,predictability,logit_predictability,skip_probability,regression_probability,total_occurrences
276,24,from,from,24,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",4,2039.0599999999997,3.309430005221756,0.699142726798022,0.8375027185240229,-3.927502321731474,0.0,0.0,7
276,25,ostend,"Ostend,",25,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",6,0.12,-0.9208187539523751,1.0837107958138523,0.0,-4.605120183487926,1.0,1.0,7
276,26,belgium,"Belgium,",26,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",7,1.2699999999999998,0.10380372095595689,0.9905632980949131,0.9341530153905617,-4.605120183487926,0.0,0.0,7
276,27,and,and,27,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",3,13387.839999999998,4.126710513400982,0.6248444987817289,0.9948112764565923,-1.9331688349173979,0.0,0.0,7
276,28,his,his,28,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",3,2124.78,3.3273139698064678,0.6975169118357757,0.5393869820274536,-2.361666991487439,1.0,1.0,7
276,29,wife,wife,29,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",4,348.92,2.5427258638037915,0.7688431032905646,0.9999524328987028,-1.5196164069155973,0.0,0.0,7
276,30,anne,Anne,30,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",4,20.88,1.3197304943302246,0.8800245005154341,0.8906168948335198,-4.605120183487926,0.0,0.0,7
276,31,marie,Marie,31,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",5,26.430000000000003,1.42209716313171,0.870718439715299,0.19365444220268319,-4.605120183487926,1.0,0.0,7
276,32,de,de,32,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",2,42.37,1.627058464000989,0.8520855941817284,0.5158243406055668,-4.605120183487926,0.0,0.0,7
276,33,visscher,"Visscher,",33,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",8,1.0,0.0,1.0,0.43900030326013256,-4.605120183487926,1.0,1.0,7
276,34,who,who,34,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",3,2222.94,3.346927740692433,0.6957338417552332,0.5678309354436265,-3.254580320891489,0.0,0.0,7
276,35,were,were,35,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",4,1662.82,3.2208452394554206,0.7071958873222347,0.9262880749546785,-1.9587212231461169,0.0,0.0,7
276,36,living,living,36,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",6,156.53,2.194597585242509,0.8004911286143174,0.6413258429260514,-4.605120183487926,1.0,1.0,7
276,37,in,in,37,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",2,9773.410000000002,3.9900461180481672,0.637268534722894,1.0,-2.168240060901684,0.0,0.0,7
276,38,england,England,38,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",7,35.22,1.546789351631258,0.8593827862153401,0.9495423100777265,-4.482306042964524,0.2857142857142857,0.14285714285714285,7
276,39,during,during,39,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",6,75.92,1.880356199419236,0.8290585273255238,1.0,-4.605120183487926,0.0,0.0,7
276,40,world,World,40,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",5,455.22000000000014,2.658221334447711,0.7583435150502079,0.8594893565008564,-2.116722867166984,0.5714285714285714,0.0,7
276,41,war,War,41,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",3,174.75,2.2424171844177185,0.796143892325662,0.9786613392318316,2.208544621860161,0.0,0.0,7
276,42,i,I.,42,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in England during World War I.",1,39971.159999999996,4.601746752070183,0.5816593861754379,0.0,-4.605120183487926,0.0,0.0,7
271,0,in,In,0,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",2,9773.41,3.9900461180481677,0.6372685347228939,0.878008462373675,-2.134203956152185,1.0,0.0,4
271,1,1946,1946,1,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",4,1.0,0.0,1.0,0.1988084315477959,-4.013193645811793,0.0,0.0,4
271,2,mcnamara,McNamara,2,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",8,1.0,0.0,1.0,0.0,-4.605120183487925,1.0,1.0,4
271,3,joined,joined,3,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",6,16.49,1.2172206556445186,0.8893435767595892,0.9415321213839876,-4.605120183487925,0.0,0.0,4
271,4,ford,Ford,4,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",4,11.51,1.0610753236297918,0.9035386069427462,0.503939879056504,-4.605120183487925,0.0,0.0,4
271,5,motor,Motor,5,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",5,13.16,1.1192558892779367,0.8982494646110967,0.0,-1.2268303240758993,1.0,1.0,4
271,6,company,"Company,",6,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",7,147.2,2.16790781000148,0.8029174718180473,0.9976823537416025,-4.605120183487925,0.0,0.0,4
271,7,which,which,7,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",5,477.24,2.6787368370336053,0.7564784693605813,0.7316222138709195,-2.9603490983600413,0.0,0.0,4
271,8,he,he,8,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",2,7637.2,3.882934163885178,0.6470059851013474,0.7639926630578292,-1.8420365628493944,1.0,0.0,4
271,9,later,later,9,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",5,291.94,2.465293603686642,0.7758823996648507,1.0,-4.605120183487925,0.0,0.0,4
271,10,said,said,10,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",4,1108.45,3.044716107722188,0.7232076265707101,0.8101243538872412,-4.605120183487925,1.0,0.0,4
271,11,had,had,11,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",3,1675.92,3.2242532837526223,0.7068860651133979,1.0,-4.605120183487925,0.0,0.0,4
271,12,been,been,12,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",4,1736.73,3.239732306285618,0.7054788812467621,0.5679129260122199,-1.1278945725130092,1.0,0.0,4
271,13,the,the,13,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",3,29449.18,4.469073206544746,0.5937206175868412,0.7053775750709914,-1.8255945003306024,0.0,0.0,4
271,14,result,result,14,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",6,19.76,1.2957869402516093,0.8822011872498536,0.5022949713092209,-4.605120183487925,1.0,0.75,4
271,15,of,of,15,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",2,11577.24,4.063605036452092,0.6305813603225371,0.9953342946265177,-0.3107011815266821,0.0,0.0,4
271,16,a,a,16,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",1,20415.27,4.309955128012859,0.6081858974533765,0.6910126969166867,-0.9491230211926943,0.25,0.0,4
271,17,life,Life,17,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",4,796.65,2.9012675604748184,0.7362484035931983,0.845762880921384,-3.099497775854802,0.75,0.0,4
271,18,magazine,magazine,18,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",8,33.2,1.5211380837040362,0.8617147196632694,0.815925562593076,-3.947861427933073,0.25,0.0,4
271,19,article,article,19,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",7,19.57,1.291590825658001,0.882582652212909,0.536409692193952,-4.605120183487925,0.75,0.0,4
271,20,which,which,20,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",5,477.24,2.6787368370336053,0.7564784693605813,0.8369331373764944,-4.405163594151459,0.25,0.0,4
271,21,reported,reported,21,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",8,15.12,1.1795517911651876,0.8927680189849829,0.23647865763936343,-3.9549522847425913,0.75,0.0,4
271,22,how,how,22,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",3,3056.22,3.485184613433453,0.6831650351424133,0.7663312183812705,-4.605120183487925,0.25,0.25,4
271,23,few,few,23,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",3,301.82,2.4797480147697497,0.7745683622936591,1.0,-2.8624263556385254,0.75,0.0,4
271,24,collegeeducated,college-educated,24,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",15,1.0,0.0,1.0,0.0,-4.605120183487925,0.0,1.0,4
271,25,managers,managers,25,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",8,2.25,0.3521825181113625,0.9679834074444216,1.0,-4.605120183487925,0.0,1.0,4
271,26,there,there,26,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",5,4348.12,3.6383015212971177,0.6692453162457166,0.4634858610622987,-4.605120183487925,0.0,0.0,4
271,27,were,were,27,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",4,1662.82,3.2208452394554197,0.7071958873222346,1.0,-1.4460863944834548,0.0,0.0,4
271,28,at,at,28,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",2,3217.1,3.5074645606760466,0.6811395853930866,1.0,-4.032197246272673,1.0,0.0,4
271,29,the,the,29,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",3,29449.18,4.469073206544746,0.5937206175868412,0.336172638018496,-0.721459612519393,0.0,0.0,4
271,30,then,then,30,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",4,1489.53,3.17304925458245,0.7115409768561409,0.29198419228522343,-3.755864892959794,0.5,0.5,4
271,31,unprofitable,unprofitable,31,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",12,0.08,-1.0969100130080565,1.0997190920916415,0.0,-4.605120183487925,0.0,1.0,4
271,32,company,company.,32,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.",7,147.2,2.16790781000148,0.8029174718180473,0.588259198903228,-4.605120183487925,0.0,0.0,4
0,0,with,With,0,"With his interest in race cars, he formed a second company, the Henry Ford Company.",4,5048.33,3.7031477361914535,0.663350205800777,0.8622584451447614,-2.532505522132319,1.0,0.0,4
0,1,his,his,1,"With his interest in race cars, he formed a second company, the Henry Ford Company.",3,2124.78,3.3273139698064678,0.6975169118357756,0.7095461334029158,-1.7188890669507786,0.0,0.0,4
0,2,interest,interest,2,"With his interest in race cars, he formed a second company, the Henry Ford Company.",8,50.94,1.7070589406275962,0.8448128235793094,0.4201855626017349,-4.605120183487925,1.0,1.0,4
0,3,in,in,3,"With his interest in race cars, he formed a second company, the Henry Ford Company.",2,9773.41,3.9900461180481677,0.6372685347228939,0.772289454160807,-0.10838416734160258,0.0,0.0,4
0,4,race,race,4,"With his interest in race cars, he formed a second company, the Henry Ford Company.",4,61.9,1.791690649020118,0.837119031907262,0.5903465642309036,-4.605120183487925,0.0,0.0,4
0,5,cars,"cars,",5,"With his interest in race cars, he formed a second company, the Henry Ford Company.",4,45.63,1.6592504687726608,0.8491590482933945,0.6210858593051083,-4.605120183487925,0.75,0.75,4
0,6,he,he,6,"With his interest in race cars, he formed a second company, the Henry Ford Company.",2,7637.2,3.882934163885178,0.6470059851013474,0.8040911775354977,-3.1108782507603756,0.25,0.0,4
0,7,formed,formed,7,"With his interest in race cars, he formed a second company, the Henry Ford Company.",6,4.73,0.6748611407378116,0.9386489872056535,0.6272613306882701,-4.605120183487925,0.0,0.0,4
0,8,a,a,8,"With his interest in race cars, he formed a second company, the Henry Ford Company.",1,20415.27,4.309955128012859,0.6081858974533765,0.49550929573664926,-1.2988822085776615,1.0,0.0,4
0,9,second,second,9,"With his interest in race cars, he formed a second company, the Henry Ford Company.",6,284.57,2.4541891138747682,0.7768918987386575,0.7843938491513257,-4.369048834368522,0.0,0.0,4
0,10,company,"company,",10,"With his interest in race cars, he formed a second company, the Henry Ford Company.",7,147.2,2.16790781000148,0.8029174718180473,0.41298594797686367,-4.605120183487925,0.75,0.0,4
0,11,the,the,11,"With his interest in race cars, he formed a second company, the Henry Ford Company.",3,29449.18,4.469073206544746,0.5937206175868412,0.8011845044016469,-2.3127081708906405,0.25,0.0,4
0,12,henry,Henry,12,"With his interest in race cars, he formed a second company, the Henry Ford Company.",5,76.55,1.8839451950342798,0.8287322549968836,0.5259145556146547,-4.605120183487925,0.75,0.75,4
0,13,ford,Ford,13,"With his interest in race cars, he formed a second company, the Henry Ford Company.",4,11.51,1.0610753236297918,0.9035386069427462,0.8552581107451164,-2.8265748572891285,0.25,0.0,4
0,14,company,Company.,14,"With his interest in race cars, he formed a second company, the Henry Ford Company.",7,147.2,2.16790781000148,0.8029174718180473,0.8517023257606696,-4.605120183487925,0.0,0.0,4
165,0,adams,Adams,0,Adams received one electoral vote in the presidential election of 1820.,5,9.22,0.9647309210536293,0.9122971889951246,0.0,-4.605120183487925,1.0,1.0,4
165,1,received,received,1,Adams received one electoral vote in the presidential election of 1820.,8,28.16,1.4496326504700745,0.8682152135936296,0.4438017898968481,-4.605120183487925,0.0,1.0,4
165,2,one,one,2,Adams received one electoral vote in the presidential election of 1820.,3,3072.24,3.4874551392905806,0.6829586237008562,0.5381454261574691,-2.5355952401137474,0.0,0.0,4
165,3,electoral,electoral,3,Adams received one electoral vote in the presidential election of 1820.,9,0.51,-0.2924298239020636,1.0265845294456422,1.0,-4.605120183487925,0.0,0.0,4
165,4,vote,vote,4,Adams received one electoral vote in the presidential election of 1820.,4,34.33,1.53567380342575,0.8603932905976591,0.7003700262197573,-4.605120183487925,1.0,0.0,4
165,5,in,in,5,Adams received one electoral vote in the presidential election of 1820.,2,9773.41,3.9900461180481677,0.6372685347228939,0.9700641584027859,-1.1564296334323239,0.0,0.0,4
165,6,the,the,6,Adams received one electoral vote in the presidential election of 1820.,3,29449.18,4.469073206544746,0.5937206175868412,0.7459584720899286,0.13505114500078744,1.0,0.0,4
165,7,presidential,presidential,7,Adams received one electoral vote in the presidential election of 1820.,12,5.59,0.7474118078864233,0.9320534720103252,0.39220219500072256,-4.019973063378984,0.0,0.0,4
165,8,election,election,8,Adams received one electoral vote in the presidential election of 1820.,8,10.98,1.0406023401140732,0.9053997872623569,0.9391498524110151,-2.3048505887324877,1.0,0.0,4
165,9,of,of,9,Adams received one electoral vote in the presidential election of 1820.,2,11577.24,4.063605036452092,0.6305813603225371,0.971165860315211,-2.6932713820987635,0.0,0.0,4
165,10,1820,1820.,10,Adams received one electoral vote in the presidential election of 1820.,4,1.0,0.0,1.0,0.1647001659522205,-4.605120183487925,0.0,0.0,4
250,0,keynes,Keynes,0,Keynes was educated at Oundle School.,6,1.0,0.0,1.0,0.0,-4.605120183487925,1.0,1.0,5
250,1,was,was,1,Keynes was educated at Oundle School.,3,5654.73,3.7524118732208906,0.65887164788901,0.8434616886410009,-2.5743847228018275,0.0,0.0,5
250,2,educated,educated,2,Keynes was educated at Oundle School.,8,5.53,0.7427251313046983,0.9324795335177548,0.0,-3.8886241735127896,0.0,0.0,5
250,3,at,at,3,Keynes was educated at Oundle School.,2,3217.1,3.507464560676047,0.6811395853930866,1.0,-2.7192533482546795,1.0,0.0,5
250,4,oundle,Oundle,4,Keynes was educated at Oundle School.,6,1.0,0.0,1.0,0.0,-4.605120183487925,0.0,1.0,5
250,5,school,School.,5,Keynes was educated at Oundle School.,6,333.12,2.522600707830442,0.7706726629245053,0.9314205592945554,-4.605120183487925,0.0,0.0,5
9,0,although,Although,0,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",8,42.02,1.6234560480699338,0.8524130865390969,1.0,-4.605120183487925,1.0,0.0,2
9,1,ford,Ford,1,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",4,11.51,1.0610753236297918,0.9035386069427462,0.7548335086598402,-4.605120183487925,0.0,0.0,2
9,2,is,is,2,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",2,9013.0,3.9548693710664784,0.6404664208121383,0.9921241424795494,-3.7723749466030183,1.0,0.0,2
9,3,often,often,3,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",5,57.35,1.7585334222372866,0.8401333252511558,0.0,-2.8637402064465176,0.0,0.0,2
9,4,credited,credited,4,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",8,0.61,-0.21467016498923297,1.0195154695444757,0.5990946509878758,-4.605120183487925,1.0,0.0,2
9,5,with,with,5,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",4,5048.33,3.7031477361914535,0.663350205800777,0.5257093433623908,-0.2986869720737253,0.0,0.0,2
9,6,the,the,6,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",3,29449.18,4.469073206544746,0.5937206175868412,0.5566179803936286,-2.2787619048756893,1.0,0.0,2
9,7,idea,"idea,",7,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",4,359.04,2.5551428352400487,0.7677142877054501,0.9056145144025447,-4.605120183487925,0.0,0.0,2
9,8,contemporary,contemporary,8,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",12,1.94,0.287801729930226,0.9738362063699795,0.5531780891162427,-4.605120183487925,1.0,1.0,2
9,9,sources,sources,9,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",7,8.22,0.9148718175400504,0.9168298347690863,0.6929911492237244,-4.605120183487925,0.0,0.0,2
9,10,indicate,indicate,10,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",8,8.33,0.9206450014067876,0.9163049998721102,0.4695247673445962,-4.605120183487925,0.0,0.0,2
9,11,that,that,11,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",4,14111.31,4.149567332631941,0.6227666061243691,0.984569405916479,-0.3038205229761055,1.0,0.0,2
9,12,the,the,12,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",3,29449.18,4.469073206544746,0.5937206175868412,0.6060247561593616,-0.9462921166749485,0.0,0.0,2
9,13,concept,concept,13,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",7,10.84,1.0350292822023681,0.9059064288906938,0.4626020234579929,-3.6465991406041427,1.0,1.0,2
9,14,and,and,14,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",3,13387.84,4.126710513400982,0.6248444987817289,0.8229779849401159,-3.2230040900642165,0.0,0.0,2
9,15,its,its,15,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",3,171.71,2.2347955882206425,0.7968367647072143,0.4834116271048421,-3.9529571926371716,0.0,0.0,2
9,16,development,development,16,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",11,12.25,1.0881360887005513,0.901078537390859,0.797662280791859,-4.36402766839795,1.0,0.0,2
9,17,came,came,17,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",4,463.73,2.666265192538056,0.7576122552238131,0.6519055563814308,-4.605120183487925,0.0,0.0,2
9,18,from,from,18,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",4,2039.06,3.309430005221756,0.6991427267980221,0.9906519949272464,-1.3383124353779852,1.0,0.0,2
9,19,employees,employees,19,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",9,11.96,1.077731179652392,0.9020244382134189,0.0,-4.605120183487925,0.0,1.0,2
9,20,clarence,Clarence,20,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",8,8.59,0.9339931638312423,0.9150915305607962,0.5020236737968299,-4.605120183487925,0.0,1.0,2
9,21,avery,"Avery,",21,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",5,1.0,0.0,1.0,0.0,-4.605120183487925,0.0,1.0,2
9,22,peter,Peter,22,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",5,90.12,1.9548211830517932,0.8222889833589279,1.0,-4.605120183487925,0.0,1.0,2
9,23,e,E.,23,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",1,1.0,0.0,1.0,0.0,-4.605120183487925,0.0,1.0,2
9,24,martin,"Martin,",24,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",6,42.55,1.6288995644206066,0.8519182214163085,0.2570032237588532,-4.605120183487925,0.0,1.0,2
9,25,charles,Charles,25,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",7,51.1,1.7084209001347128,0.8446890090786625,0.39691261467688466,-4.535428795315978,0.0,1.0,2
9,26,e,E.,26,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",1,1.0,0.0,1.0,0.0,-1.6894106043145862,0.0,1.0,2
9,27,sorensen,"Sorensen,",27,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",8,1.0,0.0,1.0,0.0,-4.605120183487925,0.0,1.0,2
9,28,and,and,28,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",3,13387.84,4.126710513400982,0.6248444987817289,0.9891109339458574,-1.933168834917398,0.0,0.0,2
9,29,ch,C.H.,29,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",2,0.8,-0.09691001300805639,1.0088100011825505,0.0,-4.605120183487925,0.0,0.0,2
157,0,he,He,0,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,2,7637.2,3.882934163885178,0.6470059851013474,0.5115119557045094,-3.1108782507603756,1.0,0.0,3
157,1,graduated,graduated,1,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,9,7.75,0.8893017025063102,0.9191543906812445,0.7304977626574888,-4.222833193160447,0.0,0.0,3
