word,original_word,difficulty,regression_probability,total_occurrences
a,a,0.6081858974533764,0.09090909090909091,11
yet,yet,0.7696651721291708,0.09090909090909091,11
space,Space),0.8345510391495096,0.09090909090909091,11
of,of,0.6305813603225372,0.09090909090909091,11
her,her,0.686120121717604,0.09090909090909091,11
after,after,0.7423490980418986,0.09090909090909091,11
of,of,0.6305813603225372,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
explanation,explanation,0.8816062792105093,0.09090909090909091,11
anne,Anne,0.8800245005154341,0.09090909090909091,11
is,is,0.6404664208121382,0.09090909090909091,11
son,son,0.762401077710409,0.09090909090909091,11
the,The,0.5937206175868414,0.09090909090909091,11
bronx,Bronx,0.9275211326517531,0.09090909090909091,11
as,as,0.6958391262768985,0.09090909090909091,11
a,a,0.6081858974533764,0.09090909090909091,11
died,died,0.8003174734600276,0.09090909090909091,11
a,a,0.6081858974533764,0.09090909090909091,11
lilian,Lilian,1.0,0.09090909090909091,11
york,York,0.8052914033160316,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
to,to,0.6040362102843703,0.09090909090909091,11
in,In,0.637268534722894,0.09090909090909091,11
bush,Bush,0.895469573025838,0.09090909090909091,11
of,of,0.6305813603225372,0.09090909090909091,11
was,was,0.6588716478890099,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
was,was,0.6588716478890099,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
relocated,relocated,1.0088100011825503,0.09090909090909091,11
after,after,0.7423490980418986,0.09090909090909091,11
was,was,0.6588716478890099,0.09090909090909091,11
maria,Maria,0.8768468587313886,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
is,is,0.6404664208121382,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
from,from,0.699142726798022,0.09090909090909091,11
child,"child,",0.8002096386287344,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
wars,Wars,0.9127277419701442,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
french,French,0.8325866213403134,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
in,in,0.637268534722894,0.09090909090909091,11
as,As,0.6958391262768985,0.09090909090909091,11
who,who,0.6957338417552332,0.09090909090909091,11
sir,Sir,0.7287010251465641,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
was,was,0.6588716478890099,0.09090909090909091,11
14,"14,",1.0,0.09090909090909091,11
miguel,Miguel,1.0,0.09090909090909091,11
debby,Debby,0.986998654522355,0.09090909090909091,11
son,son,0.762401077710409,0.09090909090909091,11
of,of,0.6305813603225372,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
is,is,0.6404664208121382,0.09090909090909091,11
ferrer,Ferrer,1.0776247240292511,0.09090909090909091,11
will,Will,0.6975379143655281,0.09090909090909091,11
in,in,0.637268534722894,0.09090909090909091,11
tales,Tales,0.9229479400779895,0.09090909090909091,11
as,as,0.6958391262768985,0.09090909090909091,11
bruce,"Bruce,",0.8791826495045977,0.09090909090909091,11
20th,20th,1.0,0.09090909090909091,11
won,won,0.738139556922717,0.09090909090909091,11
his,His,0.6975169118357755,0.09090909090909091,11
sisters,sisters,0.8693675153936863,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
march,(March,0.8744933633575556,0.09090909090909091,11
1879,1879,1.0,0.09090909090909091,11
miguel,Miguel,1.0,0.09090909090909091,11
the,The,0.5937206175868414,0.09090909090909091,11
41st,41st,1.0,0.09090909090909091,11
in,in,0.637268534722894,0.09090909090909091,11
year,year,0.7778254726269979,0.09090909090909091,11
penfield,"Penfield,",1.0,0.09090909090909091,11
part,part,0.7802283362995156,0.09090909090909091,11
1953,1953,1.0,0.09090909090909091,11
vice,"Vice,",0.8845261041003417,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
who,who,0.6957338417552332,0.09090909090909091,11
banker,banker,0.938399367934501,0.09090909090909091,11
until,until,0.7744834266976831,0.09090909090909091,11
1961,1961,1.0,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
about,about,0.6763559224921442,0.09090909090909091,11
chips,"CHiPs,",0.8899467250086222,0.09090909090909091,11
kentucky,"Kentucky,",0.9347572269997944,0.09090909090909091,11
dunne,Dunne,0.9679834074444216,0.09090909090909091,11
for,for,0.6510417664406013,0.09090909090909091,11
huxley,Huxley,1.0,0.09090909090909091,11
was,was,0.6588716478890099,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
all,all,0.6624721616881946,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
for,for,0.6510417664406013,0.09090909090909091,11
from,from,0.699142726798022,0.09090909090909091,11
connecticut,Connecticut,0.9271451172711493,0.09090909090909091,11
who,Who,0.6957338417552332,0.09090909090909091,11
children,"children,",0.7960648958105959,0.09090909090909091,11
to,to,0.6040362102843703,0.09090909090909091,11
miguel,Miguel,1.0,0.09090909090909091,11
biologist,biologist,0.9911899988174493,0.09090909090909091,11
huxley,Huxley,1.0,0.09090909090909091,11
a,a,0.6081858974533764,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
wall,Wall,0.8318765471217001,0.09090909090909091,11
king,King,0.8080517680212747,0.09090909090909091,11
of,of,0.6305813603225372,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
t,T.,1.0,0.09090909090909091,11
in,in,0.637268534722894,0.09090909090909091,11
who,who,0.6957338417552332,0.09090909090909091,11
the,The,0.5937206175868414,0.09090909090909091,11
1955,"1955,",1.0,0.09090909090909091,11
same,same,0.7617887745664308,0.09090909090909091,11
had,had,0.706886065113398,0.09090909090909091,11
son,"son),",0.762401077710409,0.09090909090909091,11
2003,"2003,",1.0,0.09090909090909091,11
hence,hence,0.9377413307595988,0.09090909090909091,11
again,again,0.7364441511970213,0.09090909090909091,11
as,as,0.6958391262768985,0.09090909090909091,11
production,production,0.8998099522261966,0.09090909090909091,11
nephew,"nephew,",0.8891048739977857,0.09090909090909091,11
monroe,Monroe,0.9246087479244522,0.09090909090909091,11
co,"Co.,",0.9320534720103253,0.09090909090909091,11
offbroadway,Off-Broadway,1.0,0.09090909090909091,11
halfbrother,half-brother,1.0,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
1964,1964,1.0,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
by,by,0.7157039001067286,0.09090909090909091,11
given,given,0.8201571053081241,0.09090909090909091,11
album,Album,0.9081545493963806,0.09090909090909091,11
was,was,0.6588716478890099,0.09090909090909091,11
that,that,0.622766606124369,0.09090909090909091,11
his,his,0.6975169118357755,0.09090909090909091,11
in,in,0.637268534722894,0.09090909090909091,11
prize,prize,0.8772678096746336,0.09090909090909091,11
in,in,0.637268534722894,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
number,number,0.7834628267267457,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
coordinated,coordinated,0.9969614767739136,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
einstein,Einstein,0.9343808531624961,0.09090909090909091,11
of,of,0.6305813603225372,0.09090909090909091,11
for,for,0.6510417664406013,0.09090909090909091,11
continental,Continental,0.9529821910954568,0.09090909090909091,11
a,a,0.6081858974533764,0.09090909090909091,11
doing,doing,0.726134465848225,0.09090909090909091,11
left,left,0.7558864581598171,0.09090909090909091,11
represented,represented,0.9435294289295423,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
who,who,0.6957338417552332,0.09090909090909091,11
on,on,0.6506961167559432,0.09090909090909091,11
congress,"Congress,",0.9168298347690862,0.09090909090909091,11
although,although,0.8524130865390969,0.09090909090909091,11
to,to,0.6040362102843703,0.09090909090909091,11
1958,"1958,",1.0,0.09090909090909091,11
guest,guest,0.8544174490423017,0.09090909090909091,11
a,a,0.6081858974533764,0.09090909090909091,11
of,of,0.6305813603225372,0.09090909090909091,11
has,has,0.7223106895075054,0.09090909090909091,11
time,"time,",0.7007315997968044,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
jewish,Jewish,0.896489233281864,0.09090909090909091,11
stayed,stayed,0.8623017687159108,0.09090909090909091,11
a,a,0.6081858974533764,0.09090909090909091,11
some,some,0.7056952102746276,0.09090909090909091,11
spock,Spock,1.0,0.09090909090909091,11
then,then,0.711540976856141,0.09090909090909091,11
trek,Trek,0.9407048780906068,0.09090909090909091,11
potentials,"potentials,""",1.0281639927246806,0.09090909090909091,11
by,by,0.7157039001067286,0.09090909090909091,11
to,to,0.6040362102843703,0.09090909090909091,11
from,from,0.699142726798022,0.09090909090909091,11
greatgrandparents,"great-grandparents,",1.0,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
paternal,paternal,1.0088100011825503,0.09090909090909091,11
as,as,0.6958391262768985,0.09090909090909091,11
from,(from,0.699142726798022,0.09090909090909091,11
king,King,0.8080517680212747,0.09090909090909091,11
his,his,0.6975169118357755,0.09090909090909091,11
rosemarys,(Rosemary's,1.0,0.09090909090909091,11
19,"19,",1.0,0.09090909090909091,11
january,January,0.9249612620211068,0.09090909090909091,11
shared,shared,0.9072775743928325,0.09090909090909091,11
in,in,0.637268534722894,0.09090909090909091,11
1,"1,",1.0,0.09090909090909091,11
april,(April,0.8804618130915981,0.09090909090909091,11
as,as,0.6958391262768985,0.09090909090909091,11
part,part,0.7802283362995156,0.09090909090909091,11
for,for,0.6510417664406013,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
lawyer,lawyer,0.8272343860492964,0.09090909090909091,11
in,in,0.637268534722894,0.09090909090909091,11
are,are:,0.662111345418209,0.09090909090909091,11
hodgkin,Hodgkin,1.0,0.09090909090909091,11
portion,portion,0.9421374639678762,0.09090909090909091,11
and,and,0.624844498781729,0.09090909090909091,11
regarded,regarded,0.9718518029612823,0.09090909090909091,11
all,all,0.6624721616881946,0.09090909090909091,11
the,the,0.5937206175868414,0.09090909090909091,11
alan,Alan,0.8621211309909961,0.09090909090909091,11
to,to,0.6040362102843703,0.09090909090909091,11
of,of,0.6305813603225372,0.09090909090909091,11
byron,"Byron,",0.955843506683493,0.09090909090909091,11
miguel,Miguel,1.0,0.09090909090909091,11
and,and,0.624844498781729,0.08333333333333333,12
losing,losing,0.8429729815633102,0.08333333333333333,12
animated,animated,0.9928017049047616,0.08333333333333333,12
he,he,0.6470059851013473,0.08333333333333333,12
james,James,0.8346827434359804,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
in,in,0.637268534722894,0.08333333333333333,12
senate,Senate,0.9261595730181486,0.08333333333333333,12
marge,Marge,0.9414146736847419,0.08333333333333333,12
up,up,0.6759394487043554,0.08333333333333333,12
brothers,Brothers,0.8479407342872723,0.08333333333333333,12
was,was,0.6588716478890099,0.08333333333333333,12
vacancy,vacancy,1.00504702980453,0.08333333333333333,12
is,is,0.6404664208121382,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
television,television,0.8608909365269924,0.08333333333333333,12
was,was,0.6588716478890099,0.08333333333333333,12
series,series,0.8814099520205919,0.08333333333333333,12
the,The,0.5937206175868414,0.08333333333333333,12
playing,playing,0.802877259983096,0.08333333333333333,12
in,in,0.637268534722894,0.08333333333333333,12
man,"man,",0.7030751929914089,0.08333333333333333,12
relation,relation,0.9441002530878967,0.08333333333333333,12
bush,Bush,0.8954695730258381,0.08333333333333333,12
on,on,0.6506961167559432,0.08333333333333333,12
he,He,0.6470059851013473,0.08333333333333333,12
vice,Vice,0.8845261041003417,0.08333333333333333,12
father,"father,",0.7505551165242969,0.08333333333333333,12
still,still,0.7366428763735309,0.08333333333333333,12
senator,Senator,0.8617623161928877,0.08333333333333333,12
1963,"1963,",1.0,0.08333333333333333,12
william,William,0.8626655426334354,0.08333333333333333,12
today,today),0.7602464047565295,0.08333333333333333,12
twice,twice,0.8366939859111344,0.08333333333333333,12
10yearold,10-year-old,1.0,0.08333333333333333,12
such,such,0.7759798911332317,0.08333333333333333,12
staunch,staunch,1.04144835960452,0.08333333333333333,12
featured,featured,0.9915071195307058,0.08333333333333333,12
through,through,0.7509098721402657,0.08333333333333333,12
bank,Bank,0.8246075702951368,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
delano,Delano,1.0,0.08333333333333333,12
november,(November,0.9143178085301747,0.08333333333333333,12
managing,managing,0.9518000274360835,0.08333333333333333,12
james,James,0.8346827434359804,0.08333333333333333,12
europe,"Europe,",0.8701401114985837,0.08333333333333333,12
1936,1936,1.0,0.08333333333333333,12
show,show,0.7555698916313821,0.08333333333333333,12
david,David,0.8174464603371293,0.08333333333333333,12
1960s,1960s,1.0,0.08333333333333333,12
shows,shows,0.8528952060564983,0.08333333333333333,12
9th,9th,1.0,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
minister,"Minister,",0.8849094208640836,0.08333333333333333,12
he,he,0.6470059851013473,0.08333333333333333,12
also,also,0.7895661079485404,0.08333333333333333,12
was,Was,0.6588716478890099,0.08333333333333333,12
name,name,0.7447781534746026,0.08333333333333333,12
television,television,0.8608909365269924,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
rhode,Rhode,1.0,0.08333333333333333,12
1950,1950,1.0,0.08333333333333333,12
screenplays,"screenplays,",1.0352014675709333,0.08333333333333333,12
writer,writer,0.8753070975294525,0.08333333333333333,12
went,went,0.7623290551494152,0.08333333333333333,12
after,After,0.7423490980418986,0.08333333333333333,12
an,an,0.7026837704111513,0.08333333333333333,12
hw,H.W.,1.1544518185760018,0.08333333333333333,12
in,in,0.637268534722894,0.08333333333333333,12
louis,"Louis,",0.8715182032653407,0.08333333333333333,12
was,was,0.6588716478890099,0.08333333333333333,12
royal,royal,0.8757967160256097,0.08333333333333333,12
such,such,0.7759798911332317,0.08333333333333333,12
w,W.,1.0,0.08333333333333333,12
martin,"Martin,",0.8519182214163087,0.08333333333333333,12
from,From,0.699142726798022,0.08333333333333333,12
as,as,0.6958391262768985,0.08333333333333333,12
in,in,0.637268534722894,0.08333333333333333,12
frost,Frost,0.9380689784204014,0.08333333333333333,12
david,David,0.8174464603371293,0.08333333333333333,12
school,School,0.7706726629245054,0.08333333333333333,12
eva,Eva,1.0,0.08333333333333333,12
1967,"(1967),",1.0,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
george,George,0.8030921979295952,0.08333333333333333,12
dramas,dramas,1.0333210494927647,0.08333333333333333,12
bush,Bush,0.8954695730258381,0.08333333333333333,12
served,served,0.8822211727306838,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
henry,Henry,0.8287322549968836,0.08333333333333333,12
of,of,0.6305813603225372,0.08333333333333333,12
son,(son,0.762401077710409,0.08333333333333333,12
discovered,"""discovered""",0.8673828289353781,0.08333333333333333,12
iii,"III,",1.1270854553338217,0.08333333333333333,12
in,in,0.637268534722894,0.08333333333333333,12
bush,"Bush,",0.8954695730258381,0.08333333333333333,12
candidate,candidate,0.9154609490832192,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
sheldon,Sheldon,1.0,0.08333333333333333,12
with,with,0.6633502058007769,0.08333333333333333,12
with,with,0.6633502058007769,0.08333333333333333,12
for,for,0.6510417664406013,0.08333333333333333,12
in,in,0.637268534722894,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
8th,8th,1.0,0.08333333333333333,12
bush,Bush,0.8954695730258381,0.08333333333333333,12
j,J.,1.0,0.08333333333333333,12
1998,1998),1.0,0.08333333333333333,12
republican,Republican,0.9448744213535817,0.08333333333333333,12
caraboo,Caraboo,1.0,0.08333333333333333,12
bbc,BBC,1.0,0.08333333333333333,12
a,a,0.6081858974533764,0.08333333333333333,12
as,as,0.6958391262768985,0.08333333333333333,12
bush,Bush,0.8954695730258381,0.08333333333333333,12
23,"23,",1.0,0.08333333333333333,12
cooper,Cooper,0.8872454925452081,0.08333333333333333,12
republican,Republican,0.9448744213535817,0.08333333333333333,12
1997,1997,1.0,0.08333333333333333,12
canes,"""Canes"")",1.0333210494927647,0.08333333333333333,12
appeared,appeared,0.9099691950193093,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
naturalized,naturalized,1.067702499536063,0.08333333333333333,12
united,United,0.8453355558883567,0.08333333333333333,12
actor,"actor,",0.8708681037176299,0.08333333333333333,12
college,College,0.8245147603874793,0.08333333333333333,12
helen,Helen,0.8566857697813076,0.08333333333333333,12
where,(where,0.7034087911947324,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
wells,Wells,0.911491852415704,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
of,of,0.6305813603225372,0.08333333333333333,12
he,He,0.6470059851013473,0.08333333333333333,12
rockefeller,"Rockefeller),",1.0,0.08333333333333333,12
in,in,0.637268534722894,0.08333333333333333,12
trotter,"Trotter,",1.0333210494927647,0.08333333333333333,12
born,born,0.8252114938310408,0.08333333333333333,12
was,was,0.6588716478890099,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
lionberger,"Lionberger,",1.0,0.08333333333333333,12
son,son,0.762401077710409,0.08333333333333333,12
served,served,0.8822211727306838,0.08333333333333333,12
world,World,0.7583435150502079,0.08333333333333333,12
roles,roles,0.957963818372822,0.08333333333333333,12
april,April,0.8804618130915981,0.08333333333333333,12
frank,Frank,0.7997762663064182,0.08333333333333333,12
shephard,"Shephard,",1.0,0.08333333333333333,12
author,"author,",0.9181981361429911,0.08333333333333333,12
7,"7,",1.0,0.08333333333333333,12
balboa,Balboa,0.9408811342607332,0.08333333333333333,12
of,of,0.6305813603225372,0.08333333333333333,12
daughter,(daughter,0.7969196264758286,0.08333333333333333,12
rockefeller,Rockefeller,1.0,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
for,for,0.6510417664406013,0.08333333333333333,12
william,William,0.8626655426334354,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
bush,"Bush,",0.8954695730258381,0.08333333333333333,12
his,his,0.6975169118357755,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
his,his,0.6975169118357755,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
attending,attending,0.9223910716567117,0.08333333333333333,12
kennebunkport,"Kennebunkport,",1.0,0.08333333333333333,12
daniel,Daniel,0.878177516576237,0.08333333333333333,12
utah,Utah,0.9372549018155899,0.08333333333333333,12
stillman,Stillman,1.0170078766688313,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
for,for,0.6510417664406013,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
producer,producer,0.9003757769564961,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
in,in,0.637268534722894,0.08333333333333333,12
merged,merged,1.0333210494927647,0.08333333333333333,12
brothers,Brothers,0.8479407342872723,0.08333333333333333,12
us,U.S.,0.7064239805253862,0.08333333333333333,12
1880,1880,1.0,0.08333333333333333,12
new,new,0.7400357656176165,0.08333333333333333,12
bolivar,Bolivar,1.0333210494927647,0.08333333333333333,12
july,July,0.9016302787013531,0.08333333333333333,12
of,of,0.6305813603225372,0.08333333333333333,12
brothers,Brothers,0.8479407342872723,0.08333333333333333,12
it,it,0.6112384540847683,0.08333333333333333,12
fortune,"fortune""",0.8660333702841961,0.08333333333333333,12
work,work,0.7361805658374713,0.08333333333333333,12
yale,Yale,0.894721746005763,0.08333333333333333,12
harriman,Harriman,1.0,0.08333333333333333,12
led,led,0.8744933633575555,0.08333333333333333,12
her,her,0.686120121717604,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
his,His,0.6975169118357755,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
flew,flew,0.8920692163789566,0.08333333333333333,12
a,a,0.6081858974533764,0.08333333333333333,12
a,a,0.6081858974533764,0.08333333333333333,12
general,General,0.8125301660589289,0.08333333333333333,12
francis,Francis,0.8877251673186161,0.08333333333333333,12
an,an,0.7026837704111513,0.08333333333333333,12
world,World,0.7583435150502079,0.08333333333333333,12
27,"27,",1.0,0.08333333333333333,12
until,until,0.7744834266976831,0.08333333333333333,12
army,Army,0.8242790779244737,0.08333333333333333,12
firm,"firm,",0.8593267763938642,0.08333333333333333,12
october,October,0.9094080298041655,0.08333333333333333,12
tenth,Tenth,0.9437187881248418,0.08333333333333333,12
bush,"Bush,",0.8954695730258381,0.08333333333333333,12
rocky,Rocky,0.8909812291671221,0.08333333333333333,12
abraham,Abraham,0.9350609309322516,0.08333333333333333,12
w,W.,1.0,0.08333333333333333,12
join,join,0.8253343414923796,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
award,Award,0.899098557906928,0.08333333333333333,12
a,a,0.6081858974533764,0.08333333333333333,12
to,to,0.6040362102843703,0.08333333333333333,12
president,president,0.8047089556855896,0.08333333333333333,12
became,became,0.8473660567345666,0.08333333333333333,12
bush,"Bush,",0.8954695730258381,0.08333333333333333,12
conservative,conservative,0.9477101959156671,0.08333333333333333,12
1943,1943,1.0,0.08333333333333333,12
grandson,grandson,0.9179997371499339,0.08333333333333333,12
of,of,0.6305813603225372,0.08333333333333333,12
its,its,0.7968367647072142,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
us,U.S.,0.7064239805253862,0.08333333333333333,12
for,for,0.6510417664406013,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
as,As,0.6958391262768985,0.08333333333333333,12
ohio,Ohio,0.9145438040902126,0.08333333333333333,12
he,he,0.6470059851013473,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
85,"85,",1.0,0.08333333333333333,12
forest,Forest,0.8839998190943591,0.08333333333333333,12
age,age,0.8273886198555006,0.08333333333333333,12
lawn,Lawn,0.9007575493094836,0.08333333333333333,12
at,at,0.6811395853930867,0.08333333333333333,12
memorial,Memorial,0.9228359362680182,0.08333333333333333,12
cemetery,Cemetery,0.9146345657773941,0.08333333333333333,12
suburban,suburban,0.9672876834236467,0.08333333333333333,12
15,"15,",1.0,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
an,an,0.7026837704111513,0.08333333333333333,12
halifax,"Halifax,",1.0547327264843602,0.08333333333333333,12
columbus,"Columbus,",0.9367743930463456,0.08333333333333333,12
casablanca,Casablanca,0.963666025319906,0.08333333333333333,12
by,by,0.7157039001067286,0.08333333333333333,12
was,was,0.6588716478890099,0.08333333333333333,12
role,role,0.8854046933966382,0.08333333333333333,12
godfather,"Godfather,",0.9330548634293959,0.08333333333333333,12
was,was,0.6588716478890099,0.08333333333333333,12
1943,"1943,",1.0,0.08333333333333333,12
4,"4,",1.0,0.08333333333333333,12
h,H.,1.0,0.08333333333333333,12
until,until,0.7744834266976831,0.08333333333333333,12
her,her,0.686120121717604,0.08333333333333333,12
united,United,0.8453355558883567,0.08333333333333333,12
states,States,0.8424366122630395,0.08333333333333333,12
winthrop,"Winthrop,",1.0,0.08333333333333333,12
bush,Bush,0.8954695730258381,0.08333333333333333,12
named,(named,0.8323315548808276,0.08333333333333333,12
after,after,0.7423490980418986,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
prescott,Prescott,1.0,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
a,a,0.6081858974533764,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
was,was,0.6588716478890099,0.08333333333333333,12
a,a,0.6081858974533764,0.08333333333333333,12
supporting,Supporting,0.9398352104057038,0.08333333333333333,12
as,as,0.6958391262768985,0.08333333333333333,12
reelection,re-election,1.019515469544476,0.08333333333333333,12
for,for,0.6510417664406013,0.08333333333333333,12
walker,"Walker,",0.8909313475224111,0.08333333333333333,12
george,George,0.8030921979295952,0.08333333333333333,12
herbert,Herbert,0.9431534135489384,0.08333333333333333,12
on,on,0.6506961167559432,0.08333333333333333,12
world,World,0.7583435150502079,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
george,George,0.8030921979295952,0.08333333333333333,12
office,office,0.7900529794747145,0.08333333333333333,12
at,at,0.6811395853930867,0.08333333333333333,12
to,to,0.6040362102843703,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
james,"James,",0.8346827434359804,0.08333333333333333,12
death,death,0.7876510118563678,0.08333333333333333,12
sales,sales,0.8996231317678175,0.08333333333333333,12
llb,LLB,1.1110771590560324,0.08333333333333333,12
helen,Helen,0.8566857697813076,0.08333333333333333,12
winthrop,"Winthrop,",1.0,0.08333333333333333,12
times,times,0.7870488945141593,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
president,president,0.8047089556855896,0.08333333333333333,12
of,of,0.6305813603225372,0.08333333333333333,12
were,were,0.7071958873222347,0.08333333333333333,12
of,of,0.6305813603225372,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
fokker,Fokker,1.0776247240292511,0.08333333333333333,12
were,were,0.7071958873222347,0.08333333333333333,12
first,first,0.7341296467321222,0.08333333333333333,12
of,of,0.6305813603225372,0.08333333333333333,12
able,able,0.7996501396594332,0.08333333333333333,12
golf,Golf,0.8720862895632499,0.08333333333333333,12
from,from,0.699142726798022,0.08333333333333333,12
stetson,Stetson,1.04144835960452,0.08333333333333333,12
of,of,0.6305813603225372,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
widely,widely,0.9842557937807025,0.08333333333333333,12
ohio,"Ohio,",0.9145438040902126,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
czar,czar,1.0146500826602496,0.08333333333333333,12
an,an,0.7026837704111513,0.08333333333333333,12
most,most,0.7686354489631763,0.08333333333333333,12
glee,Glee,0.9948268316966845,0.08333333333333333,12
his,His,0.6975169118357755,0.08333333333333333,12
april,April,0.8804618130915981,0.08333333333333333,12
for,for,0.6510417664406013,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
university,"University,",0.8752065508285822,0.08333333333333333,12
was,was,0.6588716478890099,0.08333333333333333,12
dvorak,"Dvorak,",1.1110771590560324,0.08333333333333333,12
ann,Ann,0.8722723031772391,0.08333333333333333,12
geiger,Geiger,0.9726336367578199,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
january,January,0.9249612620211068,0.08333333333333333,12
myrna,Myrna,1.0,0.08333333333333333,12
1885,1885,1.0,0.08333333333333333,12
25,"25,",1.0,0.08333333333333333,12
greenwich,"Greenwich,",0.9802287323441905,0.08333333333333333,12
1952,1952,1.0,0.08333333333333333,12
elected,elected,0.9217874539480916,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
roy,Roy,1.0,0.08333333333333333,12
senate,Senate,0.9261595730181486,0.08333333333333333,12
republican,"(Republican,",0.9448744213535817,0.08333333333333333,12
to,to,0.6040362102843703,0.08333333333333333,12
and,and,0.624844498781729,0.08333333333333333,12
defeating,defeating,1.0208316353052598,0.08333333333333333,12
of,of,0.6305813603225372,0.08333333333333333,12
the,the,0.5937206175868414,0.08333333333333333,12
manager,manager,0.8543976836769142,0.08333333333333333,12
was,was,0.6588716478890099,0.08333333333333333,12
as,as,0.6958391262768985,0.08333333333333333,12
such,such,0.7759798911332317,0.08333333333333333,12
he,he,0.6470059851013473,0.08333333333333333,12
first,first,0.7341296467321222,0.08333333333333333,12
fund,"Fund,",0.90675314691806,0.08333333333333333,12
i,"I,",0.5816593861754378,0.08333333333333333,12
because,because,0.7245638562881371,0.08333333333333333,12
joined,joined,0.8893435767595895,0.08333333333333333,12
